1,140401,市辖区
2,140403,潞州区
3,140404,上党区
4,140405,屯留区
5,140406,潞城区
6,140423,襄垣县
7,140425,平顺县
8,140426,黎城县
9,140427,壶关县
10,140428,长子县
11,140429,武乡县
12,140430,沁县
13,140431,沁源县
14,140471,山西长治高新技术产业园区
1,140501,市辖区
2,140502,城区
3,140521,沁水县
4,140522,阳城县
5,140524,陵川县
6,140525,泽州县
7,140581,高平市
1,140601,市辖区
2,140602,朔城区
3,140603,平鲁区
4,140621,山阴县
5,140622,应县
6,140623,右玉县
7,140671,山西朔州经济开发区
8,140681,怀仁市
1,140701,市辖区
2,140702,榆次区
3,140721,榆社县
4,140722,左权县
5,140723,和顺县
6,140724,昔阳县
7,140725,寿阳县
8,140726,太谷县
9,140727,祁县
10,140728,平遥县
11,140729,灵石县
12,140781,介休市
1,140801,市辖区
2,140802,盐湖区
3,140821,临猗县
4,140822,万荣县
5,140823,闻喜县
6,140824,稷山县
7,140825,新绛县
8,140826,绛县
9,140827,垣曲县
10,140828,夏县
11,140829,平陆县
12,140830,芮城县
13,140881,永济市
14,140882,河津市
1,140901,市辖区
2,140902,忻府区
3,140921,定襄县
4,140922,五台县
5,140923,代县
6,140924,繁峙县
7,140925,宁武县
8,140926,静乐县
9,140927,神池县
10,140928,五寨县
11,140929,岢岚县
12,140930,河曲县
13,140931,保德县
14,140932,偏关县
15,140971,五台山风景名胜区
16,140981,原平市
1,141001,市辖区
2,141002,尧都区
3,141021,曲沃县
4,141022,翼城县
5,141023,襄汾县
6,141024,洪洞县
7,141025,古县
8,141026,安泽县
9,141027,浮山县
10,141028,吉县
11,141029,乡宁县
12,141030,大宁县
13,141031,隰县
14,141032,永和县
15,141033,蒲县
16,141034,汾西县
17,141081,侯马市
18,141082,霍州市
1,141101,市辖区
2,141102,离石区
3,141121,文水县
4,141122,交城县
5,141123,兴县
6,141124,临县
7,141125,柳林县
8,141126,石楼县
9,141127,岚县
10,141128,方山县
11,141129,中阳县
12,141130,交口县
13,141181,孝义市
14,141182,汾阳市
1,150101,市辖区
2,150102,新城区
3,150103,回民区
4,150104,玉泉区
5,150105,赛罕区
6,150121,土默特左旗
7,150122,托克托县
8,150123,和林格尔县
9,150124,清水河县
10,150125,武川县
11,150171,呼和浩特金海工业园区
12,150172,呼和浩特经济技术开发区
1,150201,市辖区
2,150202,东河区
3,150203,昆都仑区
4,150204,青山区
5,150205,石拐区
6,150206,白云鄂博矿区
7,150207,九原区
8,150221,土默特右旗
9,150222,固阳县
10,150223,达尔罕茂明安联合旗
11,150271,包头稀土高新技术产业开发区
1,150301,市辖区
2,150302,海勃湾区
3,150303,海南区
4,150304,乌达区
1,150401,市辖区
2,150402,红山区
3,150403,元宝山区
4,150404,松山区
5,150421,阿鲁科尔沁旗
6,150422,巴林左旗
7,150423,巴林右旗
8,150424,林西县
9,150425,克什克腾旗
10,150426,翁牛特旗
11,150428,喀喇沁旗
12,150429,宁城县
13,150430,敖汉旗
1,150501,市辖区
2,150502,科尔沁区
3,150521,科尔沁左翼中旗
4,150522,科尔沁左翼后旗
5,150523,开鲁县
6,150524,库伦旗
7,150525,奈曼旗
8,150526,扎鲁特旗
9,150571,通辽经济技术开发区
10,150581,霍林郭勒市
1,150601,市辖区
2,150602,东胜区
3,150603,康巴什区
4,150621,达拉特旗
5,150622,准格尔旗
6,150623,鄂托克前旗
7,150624,鄂托克旗
8,150625,杭锦旗
9,150626,乌审旗
10,150627,伊金霍洛旗
1,150701,市辖区
2,150702,海拉尔区
3,150703,扎赉诺尔区
4,150721,阿荣旗
5,150722,莫力达瓦达斡尔族自治旗
6,150723,鄂伦春自治旗
7,150724,鄂温克族自治旗
8,150725,陈巴尔虎旗
9,150726,新巴尔虎左旗
10,150727,新巴尔虎右旗
11,150781,满洲里市
12,150782,牙克石市
13,150783,扎兰屯市
14,150784,额尔古纳市
15,150785,根河市
1,150801,市辖区
2,150802,临河区
3,150821,五原县
4,150822,磴口县
5,150823,乌拉特前旗
6,150824,乌拉特中旗
7,150825,乌拉特后旗
8,150826,杭锦后旗
1,150901,市辖区
2,150902,集宁区
3,150921,卓资县
4,150922,化德县
5,150923,商都县
6,150924,兴和县
7,150925,凉城县
8,150926,察哈尔右翼前旗
9,150927,察哈尔右翼中旗
10,150928,察哈尔右翼后旗
11,150929,四子王旗
12,150981,丰镇市
1,152201,乌兰浩特市
2,152202,阿尔山市
3,152221,科尔沁右翼前旗
4,152222,科尔沁右翼中旗
5,152223,扎赉特旗
6,152224,突泉县
1,152501,二连浩特市
2,152502,锡林浩特市
3,152522,阿巴嘎旗
4,152523,苏尼特左旗
5,152524,苏尼特右旗
6,152525,东乌珠穆沁旗
7,152526,西乌珠穆沁旗
8,152527,太仆寺旗
9,152528,镶黄旗
10,152529,正镶白旗
11,152530,正蓝旗
12,152531,多伦县
13,152571,乌拉盖管委会
1,152921,阿拉善左旗
2,152922,阿拉善右旗
3,152923,额济纳旗
4,152971,内蒙古阿拉善经济开发区
1,210101,市辖区
2,210102,和平区
3,210103,沈河区
4,210104,大东区
5,210105,皇姑区
6,210106,铁西区
7,210111,苏家屯区
8,210112,浑南区
9,210113,沈北新区
10,210114,于洪区
11,210115,辽中区
12,210123,康平县
13,210124,法库县
14,210181,新民市
1,210201,市辖区
2,210202,中山区
3,210203,西岗区
4,210204,沙河口区
5,210211,甘井子区
6,210212,旅顺口区
7,210213,金州区
8,210214,普兰店区
9,210224,长海县
10,210281,瓦房店市
11,210283,庄河市
1,210301,市辖区
2,210302,铁东区
3,210303,铁西区
4,210304,立山区
5,210311,千山区
6,210321,台安县
7,210323,岫岩满族自治县
8,210381,海城市
1,210401,市辖区
2,210402,新抚区
3,210403,东洲区
4,210404,望花区
5,210411,顺城区
6,210421,抚顺县
7,210422,新宾满族自治县
8,210423,清原满族自治县
1,210501,市辖区
2,210502,平山区
3,210503,溪湖区
4,210504,明山区
5,210505,南芬区
6,210521,本溪满族自治县
7,210522,桓仁满族自治县
1,210601,市辖区
2,210602,元宝区
3,210603,振兴区
4,210604,振安区
5,210624,宽甸满族自治县
6,210681,东港市
7,210682,凤城市
1,210701,市辖区
2,210702,古塔区
3,210703,凌河区
4,210711,太和区
5,210726,黑山县
6,210727,义县
7,210781,凌海市
8,210782,北镇市
1,210801,市辖区
2,210802,站前区
3,210803,西市区
4,210804,鲅鱼圈区
5,210811,老边区
6,210881,盖州市
7,210882,大石桥市
1,210901,市辖区
2,210902,海州区
3,210903,新邱区
4,210904,太平区
5,210905,清河门区
6,210911,细河区
7,210921,阜新蒙古族自治县
8,210922,彰武县
1,211001,市辖区
2,211002,白塔区
3,211003,文圣区
4,211004,宏伟区
5,211005,弓长岭区
6,211011,太子河区
7,211021,辽阳县
8,211081,灯塔市
1,211101,市辖区
2,211102,双台子区
3,211103,兴隆台区
4,211104,大洼区
5,211122,盘山县
1,211201,市辖区
2,211202,银州区
3,211204,清河区
4,211221,铁岭县
5,211223,西丰县
6,211224,昌图县
7,211281,调兵山市
8,211282,开原市
1,211301,市辖区
2,211302,双塔区
3,211303,龙城区
4,211321,朝阳县
5,211322,建平县
6,211324,喀喇沁左翼蒙古族自治县
7,211381,北票市
8,211382,凌源市
1,211401,市辖区
2,211402,连山区
3,211403,龙港区
4,211404,南票区
5,211421,绥中县
6,211422,建昌县
7,211481,兴城市
1,220101,市辖区
2,220102,南关区
3,220103,宽城区
4,220104,朝阳区
5,220105,二道区
6,220106,绿园区
7,220112,双阳区
8,220113,九台区
9,220122,农安县
10,220171,长春经济技术开发区
11,220172,长春净月高新技术产业开发区
12,220173,长春高新技术产业开发区
13,220174,长春汽车经济技术开发区
14,220182,榆树市
15,220183,德惠市
1,220201,市辖区
2,220202,昌邑区
3,220203,龙潭区
4,220204,船营区
5,220211,丰满区
6,220221,永吉县
7,220271,吉林经济开发区
8,220272,吉林高新技术产业开发区
9,220273,吉林中国新加坡食品区
10,220281,蛟河市
11,220282,桦甸市
12,220283,舒兰市
13,220284,磐石市
1,220301,市辖区
2,220302,铁西区
3,220303,铁东区
4,220322,梨树县
5,220323,伊通满族自治县
6,220381,公主岭市
7,220382,双辽市
1,220401,市辖区
2,220402,龙山区
3,220403,西安区
4,220421,东丰县
5,220422,东辽县
1,220501,市辖区
2,220502,东昌区
3,220503,二道江区
4,220521,通化县
5,220523,辉南县
6,220524,柳河县
7,220581,梅河口市
8,220582,集安市
1,220601,市辖区
2,220602,浑江区
3,220605,江源区
4,220621,抚松县
5,220622,靖宇县
6,220623,长白朝鲜族自治县
7,220681,临江市
1,220701,市辖区
2,220702,宁江区
3,220721,前郭尔罗斯蒙古族自治县
4,220722,长岭县
5,220723,乾安县
6,220771,吉林松原经济开发区
7,220781,扶余市
1,220801,市辖区
2,220802,洮北区
3,220821,镇赉县
4,220822,通榆县
5,220871,吉林白城经济开发区
6,220881,洮南市
7,220882,大安市
1,222401,延吉市
2,222402,图们市
3,222403,敦化市
4,222404,珲春市
5,222405,龙井市
6,222406,和龙市
7,222424,汪清县
8,222426,安图县
1,230101,市辖区
2,230102,道里区
3,230103,南岗区
4,230104,道外区
5,230108,平房区
6,230109,松北区
7,230110,香坊区
8,230111,呼兰区
9,230112,阿城区
10,230113,双城区
11,230123,依兰县
12,230124,方正县
13,230125,宾县
14,230126,巴彦县
15,230127,木兰县
16,230128,通河县
17,230129,延寿县
18,230183,尚志市
19,230184,五常市
1,230201,市辖区
2,230202,龙沙区
3,230203,建华区
4,230204,铁锋区
5,230205,昂昂溪区
6,230206,富拉尔基区
7,230207,碾子山区
8,230208,梅里斯达斡尔族区
9,230221,龙江县
10,230223,依安县
11,230224,泰来县
12,230225,甘南县
13,230227,富裕县
14,230229,克山县
15,230230,克东县
16,230231,拜泉县
17,230281,讷河市
1,230301,市辖区
2,230302,鸡冠区
3,230303,恒山区
4,230304,滴道区
5,230305,梨树区
6,230306,城子河区
7,230307,麻山区
8,230321,鸡东县
9,230381,虎林市
10,230382,密山市
1,230401,市辖区
2,230402,向阳区
3,230403,工农区
4,230404,南山区
5,230405,兴安区
6,230406,东山区
7,230407,兴山区
8,230421,萝北县
9,230422,绥滨县
1,230501,市辖区
2,230502,尖山区
3,230503,岭东区
4,230505,四方台区
5,230506,宝山区
6,230521,集贤县
7,230522,友谊县
8,230523,宝清县
9,230524,饶河县
1,230601,市辖区
2,230602,萨尔图区
3,230603,龙凤区
4,230604,让胡路区
5,230605,红岗区
6,230606,大同区
7,230621,肇州县
8,230622,肇源县
9,230623,林甸县
10,230624,杜尔伯特蒙古族自治县
11,230671,大庆高新技术产业开发区
1,230701,市辖区
2,230717,伊美区
3,230718,乌翠区
4,230719,友好区
5,230722,嘉荫县
6,230723,汤旺县
7,230724,丰林县
8,230725,大箐山县
9,230726,南岔县
10,230751,金林区
11,230781,铁力市
1,230801,市辖区
2,230803,向阳区
3,230804,前进区
4,230805,东风区
5,230811,郊区
6,230822,桦南县
7,230826,桦川县
8,230828,汤原县
9,230881,同江市
10,230882,富锦市
11,230883,抚远市
1,230901,市辖区
2,230902,新兴区
3,230903,桃山区
4,230904,茄子河区
5,230921,勃利县
1,231001,市辖区
2,231002,东安区
3,231003,阳明区
4,231004,爱民区
5,231005,西安区
6,231025,林口县
7,231071,牡丹江经济技术开发区
8,231081,绥芬河市
9,231083,海林市
10,231084,宁安市
11,231085,穆棱市
12,231086,东宁市
1,231101,市辖区
2,231102,爱辉区
3,231123,逊克县
4,231124,孙吴县
5,231181,北安市
6,231182,五大连池市
7,231183,嫩江市
1,231201,市辖区
2,231202,北林区
3,231221,望奎县
4,231222,兰西县
5,231223,青冈县
6,231224,庆安县
7,231225,明水县
8,231226,绥棱县
9,231281,安达市
10,231282,肇东市
11,231283,海伦市
1,232701,漠河市
2,232721,呼玛县
3,232722,塔河县
4,232761,加格达奇区
5,232762,松岭区
6,232763,新林区
7,232764,呼中区
1,310101,黄浦区
2,310104,徐汇区
3,310105,长宁区
4,310106,静安区
5,310107,普陀区
6,310109,虹口区
7,310110,杨浦区
8,310112,闵行区
9,310113,宝山区
10,310114,嘉定区
11,310115,浦东新区
12,310116,金山区
13,310117,松江区
14,310118,青浦区
15,310120,奉贤区
16,310151,崇明区
1,320101,市辖区
2,320102,玄武区
3,320104,秦淮区
4,320105,建邺区
5,320106,鼓楼区
6,320111,浦口区
7,320113,栖霞区
8,320114,雨花台区
9,320115,江宁区
10,320116,六合区
11,320117,溧水区
12,320118,高淳区
1,320201,市辖区
2,320205,锡山区
3,320206,惠山区
4,320211,滨湖区
5,320213,梁溪区
6,320214,新吴区
7,320281,江阴市
8,320282,宜兴市
1,320301,市辖区
2,320302,鼓楼区
3,320303,云龙区
4,320305,贾汪区
5,320311,泉山区
6,320312,铜山区
7,320321,丰县
8,320322,沛县
9,320324,睢宁县
10,320371,徐州经济技术开发区
11,320381,新沂市
12,320382,邳州市
1,320401,市辖区
2,320402,天宁区
3,320404,钟楼区
4,320411,新北区
5,320412,武进区
6,320413,金坛区
7,320481,溧阳市
1,320501,市辖区
2,320505,虎丘区
3,320506,吴中区
4,320507,相城区
5,320508,姑苏区
6,320509,吴江区
7,320571,苏州工业园区
8,320581,常熟市
9,320582,张家港市
10,320583,昆山市
11,320585,太仓市
1,320601,市辖区
2,320602,崇川区
3,320611,港闸区
4,320612,通州区
5,320623,如东县
6,320671,南通经济技术开发区
7,320681,启东市
8,320682,如皋市
9,320684,海门市
10,320685,海安市
1,320701,市辖区
2,320703,连云区
3,320706,海州区
4,320707,赣榆区
5,320722,东海县
6,320723,灌云县
7,320724,灌南县
8,320771,连云港经济技术开发区
9,320772,连云港高新技术产业开发区
1,320801,市辖区
2,320803,淮安区
3,320804,淮阴区
4,320812,清江浦区
5,320813,洪泽区
6,320826,涟水县
7,320830,盱眙县
8,320831,金湖县
9,320871,淮安经济技术开发区
1,320901,市辖区
2,320902,亭湖区
3,320903,盐都区
4,320904,大丰区
5,320921,响水县
6,320922,滨海县
7,320923,阜宁县
8,320924,射阳县
9,320925,建湖县
10,320971,盐城经济技术开发区
11,320981,东台市
1,321001,市辖区
2,321002,广陵区
3,321003,邗江区
4,321012,江都区
5,321023,宝应县
6,321071,扬州经济技术开发区
7,321081,仪征市
8,321084,高邮市
1,321101,市辖区
2,321102,京口区
3,321111,润州区
4,321112,丹徒区
5,321171,镇江新区
6,321181,丹阳市
7,321182,扬中市
8,321183,句容市
1,321201,市辖区
2,321202,海陵区
3,321203,高港区
4,321204,姜堰区
5,321271,泰州医药高新技术产业开发区
6,321281,兴化市
7,321282,靖江市
8,321283,泰兴市
1,321301,市辖区
2,321302,宿城区
3,321311,宿豫区
4,321322,沭阳县
5,321323,泗阳县
6,321324,泗洪县
7,321371,宿迁经济技术开发区
1,330101,市辖区
2,330102,上城区
3,330103,下城区
4,330104,江干区
5,330105,拱墅区
6,330106,西湖区
7,330108,滨江区
8,330109,萧山区
9,330110,余杭区
10,330111,富阳区
11,330112,临安区
12,330122,桐庐县
13,330127,淳安县
14,330182,建德市
1,330201,市辖区
2,330203,海曙区
3,330205,江北区
4,330206,北仑区
5,330211,镇海区
6,330212,鄞州区
7,330213,奉化区
8,330225,象山县
9,330226,宁海县
10,330281,余姚市
11,330282,慈溪市
1,330301,市辖区
2,330302,鹿城区
3,330303,龙湾区
4,330304,瓯海区
5,330305,洞头区
6,330324,永嘉县
7,330326,平阳县
8,330327,苍南县
9,330328,文成县
10,330329,泰顺县
11,330371,温州经济技术开发区
12,330381,瑞安市
13,330382,乐清市
14,330383,龙港市
1,330401,市辖区
2,330402,南湖区
3,330411,秀洲区
4,330421,嘉善县
5,330424,海盐县
6,330481,海宁市
7,330482,平湖市
8,330483,桐乡市
1,330501,市辖区
2,330502,吴兴区
3,330503,南浔区
4,330521,德清县
5,330522,长兴县
6,330523,安吉县
1,330601,市辖区
2,330602,越城区
3,330603,柯桥区
4,330604,上虞区
5,330624,新昌县
6,330681,诸暨市
7,330683,嵊州市
1,330701,市辖区
2,330702,婺城区
3,330703,金东区
4,330723,武义县
5,330726,浦江县
6,330727,磐安县
7,330781,兰溪市
8,330782,义乌市
9,330783,东阳市
10,330784,永康市
1,330801,市辖区
2,330802,柯城区
3,330803,衢江区
4,330822,常山县
5,330824,开化县
6,330825,龙游县
7,330881,江山市
1,330901,市辖区
2,330902,定海区
3,330903,普陀区
4,330921,岱山县
5,330922,嵊泗县
1,331001,市辖区
2,331002,椒江区
3,331003,黄岩区
4,331004,路桥区
5,331022,三门县
6,331023,天台县
7,331024,仙居县
8,331081,温岭市
9,331082,临海市
10,331083,玉环市
1,331101,市辖区
2,331102,莲都区
3,331121,青田县
4,331122,缙云县
5,331123,遂昌县
6,331124,松阳县
7,331125,云和县
8,331126,庆元县
9,331127,景宁畲族自治县
10,331181,龙泉市
1,340101,市辖区
2,340102,瑶海区
3,340103,庐阳区
4,340104,蜀山区
5,340111,包河区
6,340121,长丰县
7,340122,肥东县
8,340123,肥西县
9,340124,庐江县
10,340171,合肥高新技术产业开发区
11,340172,合肥经济技术开发区
12,340173,合肥新站高新技术产业开发区
13,340181,巢湖市
1,340201,市辖区
2,340202,镜湖区
3,340203,弋江区
4,340207,鸠江区
5,340208,三山区
6,340221,芜湖县
7,340222,繁昌县
8,340223,南陵县
9,340225,无为县
10,340271,芜湖经济技术开发区
11,340272,安徽芜湖长江大桥经济开发区
1,340301,市辖区
2,340302,龙子湖区
3,340303,蚌山区
4,340304,禹会区
5,340311,淮上区
6,340321,怀远县
7,340322,五河县
8,340323,固镇县
9,340371,蚌埠市高新技术开发区
10,340372,蚌埠市经济开发区
1,340401,市辖区
2,340402,大通区
3,340403,田家庵区
4,340404,谢家集区
5,340405,八公山区
