9,110114010,霍营街道
10,110114011,回龙观街道
11,110114012,龙泽园街道
12,110114013,史各庄街道
13,110114104,阳坊镇
14,110114110,小汤山镇
15,110114111,南邵镇
16,110114112,崔村镇
17,110114113,百善镇
18,110114115,北七家镇
19,110114116,兴寿镇
20,110114118,流村镇
21,110114119,十三陵镇
22,110114120,延寿镇
1,110115001,兴丰街道
2,110115002,林校路街道
3,110115003,清源街道
4,110115004,亦庄地区
5,110115005,黄村地区
6,110115006,旧宫地区
7,110115007,西红门地区
8,110115008,瀛海地区
9,110115009,观音寺街道
10,110115010,天宫院街道
11,110115011,高米店街道
12,110115012,荣华街道
13,110115013,博兴街道
14,110115103,青云店镇
15,110115104,采育镇
16,110115105,安定镇
17,110115106,礼贤镇
18,110115107,榆垡镇
19,110115108,庞各庄镇
20,110115109,北臧村镇
21,110115110,魏善庄镇
22,110115111,长子营镇
23,110115403,北京经济技术开发区
24,110115404,中关村国家自主创新示范区大兴生物医药产业基地
25,110115405,国家新媒体产业基地
26,110115406,大兴国际机场
1,110116001,泉河街道
2,110116002,龙山街道
3,110116003,怀柔地区
4,110116004,雁栖地区
5,110116005,庙城地区
6,110116102,北房镇
7,110116103,杨宋镇
8,110116105,桥梓镇
9,110116106,怀北镇
10,110116107,汤河口镇
11,110116108,渤海镇
12,110116109,九渡河镇
13,110116110,琉璃庙镇
14,110116111,宝山镇
15,110116211,长哨营满族乡
16,110116213,喇叭沟门满族乡
17,110116400,北京雁栖经济开发区
1,110117001,滨河街道
2,110117002,兴谷街道
3,110117003,渔阳地区
4,110117004,峪口地区
5,110117005,马坊地区
6,110117006,金海湖地区
7,110117101,东高村镇
8,110117102,山东庄镇
9,110117104,南独乐河镇
10,110117105,大华山镇
11,110117106,夏各庄镇
12,110117108,马昌营镇
13,110117110,王辛庄镇
14,110117111,大兴庄镇
15,110117112,刘家店镇
16,110117114,镇罗营镇
17,110117213,黄松峪乡
18,110117214,熊儿寨乡
1,110118001,鼓楼街道
2,110118002,果园街道
3,110118003,檀营地区
4,110118100,密云镇
5,110118101,溪翁庄镇
6,110118102,西田各庄镇
7,110118103,十里堡镇
8,110118104,河南寨镇
9,110118105,巨各庄镇
10,110118106,穆家峪镇
11,110118107,太师屯镇
12,110118108,高岭镇
13,110118109,不老屯镇
14,110118110,冯家峪镇
15,110118111,古北口镇
16,110118112,大城子镇
17,110118113,东邵渠镇
18,110118114,北庄镇
19,110118115,新城子镇
20,110118116,石城镇
21,110118400,北京密云经济开发区
1,110119001,百泉街道
2,110119002,香水园街道
3,110119003,儒林街道
4,110119100,延庆镇
5,110119101,康庄镇
6,110119102,八达岭镇
7,110119103,永宁镇
8,110119104,旧县镇
9,110119105,张山营镇
10,110119106,四海镇
11,110119107,千家店镇
12,110119108,沈家营镇
13,110119109,大榆树镇
14,110119110,井庄镇
15,110119200,大庄科乡
16,110119201,刘斌堡乡
17,110119202,香营乡
18,110119203,珍珠泉乡
1,120101001,劝业场街道
2,120101002,小白楼街道
3,120101003,五大道街道
4,120101004,新兴街道
5,120101005,南营门街道
6,120101006,南市街道
1,120102001,大王庄街道
2,120102002,大直沽街道
3,120102003,中山门街道
4,120102004,富民路街道
5,120102005,二号桥街道
6,120102006,春华街道
7,120102007,唐家口街道
8,120102008,向阳楼街道
9,120102009,常州道街道
10,120102010,上杭路街道
11,120102011,东新街道
12,120102012,鲁山道街道
13,120102013,天津铁厂街道
1,120103001,大营门街道
2,120103002,下瓦房街道
3,120103003,桃园街道
4,120103004,挂甲寺街道
5,120103005,马场街道
6,120103006,越秀路街道
7,120103007,友谊路街道
8,120103008,天塔街道
9,120103009,尖山街道
10,120103010,陈塘庄街道
11,120103011,柳林街道
12,120103012,东海街道
13,120103013,梅江街道
14,120103014,太湖路街道
1,120104001,长虹街道
2,120104002,鼓楼街道
3,120104003,兴南街道
4,120104004,广开街道
5,120104005,万兴街道
6,120104006,学府街道
7,120104007,向阳路街道
8,120104008,嘉陵道街道
9,120104009,王顶堤街道
10,120104010,水上公园街道
11,120104011,体育中心街道
12,120104012,华苑街道
1,120105001,光复道街道
2,120105002,望海楼街道
3,120105003,鸿顺里街道
4,120105004,新开河街道
5,120105005,铁东路街道
6,120105006,建昌道街道
7,120105007,宁园街道
8,120105008,王串场街道
9,120105009,江都路街道
10,120105010,月牙河街道
1,120106001,西于庄街道
2,120106002,双环村街道
3,120106003,咸阳北路街道
4,120106004,丁字沽街道
5,120106005,西沽街道
6,120106006,三条石街道
7,120106008,邵公庄街道
8,120106009,芥园街道
9,120106010,铃铛阁街道
10,120106012,和苑街道
1,120110001,张贵庄街道
2,120110002,丰年村街道
